,Gene_ID,Comparison,Gene_name
1952,PGSC0003DMG400011951,Cv111,XP_006367394.1
1953,PGSC0003DMG400027630,Cv111,XP_006348364.1
1954,PGSC0003DMG400028818,Cv111,XP_006352004.1
1955,PGSC0003DMG400027149,Cv111,XP_006355713.1
1956,PGSC0003DMG401025892,Cv111,XP_006346429.1
1957,PGSC0003DMG400042481,Cv111,XP_006355874.1
1958,Novel02992,Cv111,XP_009596796.1
1959,PGSC0003DMG400009850,Cv111,XP_006367946.1
1960,PGSC0003DMG400022711,Cv111,XP_002532581.1
1961,PGSC0003DMG402003745,Cv111,XP_006341969.1
1962,PGSC0003DMG400022578,Cv111,XP_004234555.1
1963,PGSC0003DMG400000081,Cv111,XP_009626847.1
1964,PGSC0003DMG400022709,Cv111,XP_006362746.1
1965,PGSC0003DMG400024685,Cv111,XP_006344614.1
1966,PGSC0003DMG400026821,Cv111,XP_006367798.1
1967,PGSC0003DMG400022225,Cv111,XP_006346230.1
1968,PGSC0003DMG400020315,Cv111,BAO57285.1
1969,PGSC0003DMG400026465,Cv111,XP_006359460.1
1970,PGSC0003DMG401014796,Cv111,XP_010325300.1
1971,PGSC0003DMG400001834,Cv111,XP_006358626.1
1972,PGSC0003DMG400033903,Cv111,XP_006349599.1
1973,PGSC0003DMG400030582,Cv111,XM_015307301.1
1974,PGSC0003DMG400005871,Cv111,XP_006352200.1
1975,PGSC0003DMG400043507,Cv111,XP_006363455.1
1976,PGSC0003DMG400008724,Cv111,XP_006367001.1
1977,PGSC0003DMG401030227,Cv111,XR_001473894.1
1978,Novel02246,Cv111,XP_011100883.1
1979,PGSC0003DMG400016010,Cv111,XP_006367527.1
1980,PGSC0003DMG400000715,Cv111,XP_006365124.1
1981,PGSC0003DMG402024348,Cv111,XP_006346870.1
1982,PGSC0003DMG400025007,Cv111,XP_006362949.1
1983,PGSC0003DMG400003056,Cv111,XP_006358889.1
1984,PGSC0003DMG400004913,Cv111,XP_006356846.1
1985,PGSC0003DMG400009565,Cv111,-
1986,PGSC0003DMG400017330,Cv111,XP_004243248.1
1987,PGSC0003DMG400025433,Cv111,XP_006367023.1
1988,PGSC0003DMG400017485,Cv111,XP_006340012.1
1989,Novel01922,Cv111,XP_006341392.1
1990,PGSC0003DMG400027276,Cv111,XP_011075248.1
1991,PGSC0003DMG400004017,Cv111,XP_006339893.1
1992,PGSC0003DMG400020724,Cv111,XP_006349267.1
1993,PGSC0003DMG400029132,Cv111,XP_004249992.1
1994,PGSC0003DMG400024093,Cv111,CBY16514.1
1995,PGSC0003DMG400031263,Cv111,XP_006366114.1
1996,PGSC0003DMG400007471,Cv111,XP_006367930.1
1997,PGSC0003DMG400022589,Cv111,XP_006343386.1
1998,PGSC0003DMG400006176,Cv111,XP_006359691.1
1999,PGSC0003DMG400002156,Cv111,XP_006358705.1
2000,Novel01130,Cv111,XP_006349908.1
2001,PGSC0003DMG400001638,Cv111,XP_006359641.1
2002,PGSC0003DMG401019602,Cv111,XP_006358205.1
2003,PGSC0003DMG400033616,Cv111,XP_006356611.1
2004,PGSC0003DMG400020844,Cv111,XP_004240397.1
2005,Novel02692,Cv111,XP_006357569.1
2006,PGSC0003DMG400026211,Cv111,XP_006359207.1
2007,PGSC0003DMG400008313,Cv111,XP_006365565.1
2008,PGSC0003DMG400019190,Cv111,XP_009767861.1
2009,PGSC0003DMG400005713,Cv111,XP_006341623.1
2010,PGSC0003DMG400028520,Cv111,XP_006356251.1
2011,PGSC0003DMG400019100,Cv111,XP_006367981.1
2012,PGSC0003DMG400007000,Cv111,XP_006345539.1
2013,PGSC0003DMG400013886,Cv111,XP_006347190.1
2014,PGSC0003DMG400027393,Cv111,XP_006340352.1
2015,PGSC0003DMG400013215,Cv111,XP_006366980.1
2016,PGSC0003DMG400031119,Cv111,XP_006359111.1
2017,PGSC0003DMG400016227,Cv111,XP_006353224.1
2018,PGSC0003DMG400016145,Cv111,XP_004250124.1
2019,PGSC0003DMG400020803,Cv111,NP_001274851.1
2020,PGSC0003DMG400004082,Cv111,XP_006354751.1
2021,PGSC0003DMG400021142,Cv111,AIL30492.1
2022,PGSC0003DMG400026853,Cv111,XP_006367378.1
2023,PGSC0003DMG400021861,Cv111,XP_006366307.1
2024,PGSC0003DMG400018328,Cv111,XP_006357533.1
2025,PGSC0003DMG400008187,Cv111,XP_006351607.1
2026,PGSC0003DMG400019072,Cv111,XP_006362639.1
2027,PGSC0003DMG400016120,Cv111,AIX87516.1
2028,Novel03538,Cv111,XP_006366371.1
2029,PGSC0003DMG400008936,Cv111,XP_006341227.1
2030,PGSC0003DMG400013022,Cv111,XP_009587554.1
2031,PGSC0003DMG400003521,Cv111,XP_006340651.1
2032,Novel00827,Cv111,XP_004249188.1
2033,PGSC0003DMG400011953,Cv111,XP_006367396.1
2034,PGSC0003DMG400010067,Cv111,XP_006338223.1
2035,PGSC0003DMG400021737,Cv111,XP_006351611.1
2036,Novel03041,Cv111,HG975447.1
2037,Novel00024,Cv111,XP_006367172.1
2038,PGSC0003DMG400016878,Cv111,XP_006366468.1
2039,PGSC0003DMG400011655,Cv111,XP_006365329.1
2040,PGSC0003DMG400006211,Cv111,XP_006356585.1
2041,PGSC0003DMG400027289,Cv111,XP_006350170.1
2042,PGSC0003DMG400027729,Cv111,AC151801.1
2043,PGSC0003DMG400016508,Cv111,CDO98060.1
2044,PGSC0003DMG400012562,Cv111,XP_006351791.1
2045,PGSC0003DMG401022752,Cv111,XP_006358855.1
2046,PGSC0003DMG400033689,Cv111,XP_006363989.1
2047,PGSC0003DMG400011771,Cv111,XP_009767545.1
2048,PGSC0003DMG400027645,Cv111,XP_006348369.1
2049,PGSC0003DMG400009464,Cv111,-
2050,PGSC0003DMG400021345,Cv111,XP_006348419.1
2051,PGSC0003DMG400018399,Cv111,XP_006357541.1
2052,PGSC0003DMG400023694,Cv111,XP_006351379.1
2053,PGSC0003DMG400031471,Cv111,XP_006367732.1
2054,PGSC0003DMG400021726,Cv111,XP_006365877.1
2055,PGSC0003DMG400017100,Cv111,XP_004234645.1
2056,PGSC0003DMG400032817,Cv111,XP_006367482.1
2057,PGSC0003DMG400011029,Cv111,XP_006339277.1
2058,PGSC0003DMG400006720,Cv111,XP_006367715.1
2059,PGSC0003DMG402022197,Cv111,XP_006346257.1
2060,PGSC0003DMG402028848,Cv111,XP_006362101.1
2061,PGSC0003DMG400014855,Cv111,NP_001275029.1
2062,PGSC0003DMG400000047,Cv111,XP_006339586.1
2063,PGSC0003DMG400014824,Cv111,XP_006358257.1
2064,PGSC0003DMG400007467,Cv111,XP_006366063.1
2065,PGSC0003DMG400031145,Cv111,XP_004237839.1
2066,PGSC0003DMG400028315,Cv111,XP_006348683.1
2067,PGSC0003DMG402003005,Cv111,XP_006340321.1
2068,PGSC0003DMG400018060,Cv111,XP_006348225.1
2069,PGSC0003DMG400028280,Cv111,XP_004249472.1
2070,PGSC0003DMG401007970,Cv111,XP_009596982.1
2071,PGSC0003DMG400022294,Cv111,XP_010324292.1
2072,PGSC0003DMG400030548,Cv111,XP_006344224.1
2073,PGSC0003DMG400000976,Cv111,XP_006352140.1
2074,PGSC0003DMG400021857,Cv111,XP_006366301.1
2075,PGSC0003DMG400002756,Cv111,XP_006344790.1
2076,PGSC0003DMG400029365,Cv111,XP_006342453.1
2077,PGSC0003DMG400014238,Cv111,XP_006341467.1
2078,PGSC0003DMG400022134,Cv111,XP_006346053.1
2079,PGSC0003DMG401014160,Cv111,XP_010318688.1
2080,PGSC0003DMG400009472,Cv111,XP_009605249.1
2081,PGSC0003DMG400021902,Cv111,XP_006352164.1
2082,PGSC0003DMG400023569,Cv111,XP_006346759.1
2083,PGSC0003DMG400004483,Cv111,XP_006364726.1
2084,Novel01854,Cv111,XP_006361829.1
2085,PGSC0003DMG400016280,Cv111,NP_001275031.1
2086,PGSC0003DMG400025028,Cv111,XP_006362936.1
2087,PGSC0003DMG400025862,Cv111,XP_006346359.1
2088,Novel01041,Cv111,XP_006359366.1
2089,PGSC0003DMG400008262,Cv111,XP_011088260.1
2090,PGSC0003DMG400022894,Cv111,XP_006342923.1
2091,PGSC0003DMG400029570,Cv111,XP_006355231.1
2092,PGSC0003DMG400003563,Cv111,NP_001274930.1
2093,PGSC0003DMG402022115,Cv111,XP_010247192.1
2094,PGSC0003DMG400005046,Cv111,XP_006343274.1
2095,PGSC0003DMG400005960,Cv111,XP_009762775.1
2096,PGSC0003DMG400016551,Cv111,XP_006362778.1
2097,PGSC0003DMG400013457,Cv111,XP_006356070.1
2098,PGSC0003DMG400007244,Cv111,XP_006355561.1
2099,PGSC0003DMG400012543,Cv111,XP_009774993.1
2100,PGSC0003DMG400018461,Cv111,XP_006361238.1
2101,PGSC0003DMG403016183,Cv111,XP_006353268.1
2102,PGSC0003DMG400015230,Cv111,AFK44189.1
2103,PGSC0003DMG400014225,Cv111,XP_006341443.1
2104,Novel01774,Cv111,XP_006364226.1
2105,PGSC0003DMG400033043,Cv111,XP_006354829.1
2106,PGSC0003DMG400024490,Cv111,CDP18933.1
2107,Novel00785,Cv111,XP_010324705.1
2108,PGSC0003DMG400033687,Cv111,XP_006363991.1
2109,PGSC0003DMG400001550,Cv111,NP_001275014.1
2110,PGSC0003DMG400030334,Cv111,XP_004241206.1
2111,PGSC0003DMG400007309,Cv111,XP_009586673.1
2112,PGSC0003DMG400002345,Cv111,XP_004228510.1
2113,PGSC0003DMG400027187,Cv111,XP_006355674.1
2114,Novel00358,Cv111,XP_006351728.1
2115,PGSC0003DMG400005899,Cv111,XP_006361099.1
2116,PGSC0003DMG402012883,Cv111,XP_009803794.1
2117,PGSC0003DMG400018273,Cv111,XP_006358498.1
2118,PGSC0003DMG400017287,Cv111,XP_006348916.1
2119,PGSC0003DMG400027922,Cv111,XP_006341858.1
2120,PGSC0003DMG400016477,Cv111,XP_006348128.1
2121,PGSC0003DMG400000075,Cv111,XP_006339647.1
2122,PGSC0003DMG400004036,Cv111,XP_006339889.1
2123,PGSC0003DMG400024357,Cv111,XP_006360933.1
2124,PGSC0003DMG400035643,Cv111,XP_006344249.1
2125,PGSC0003DMG400014316,Cv111,XP_006353353.1
2126,Novel00775,Cv111,XP_006351562.1
2127,PGSC0003DMG400001627,Cv111,XP_006359661.1
2128,PGSC0003DMG400028222,Cv111,XM_015310060.1
2129,PGSC0003DMG400020999,Cv111,NP_001275357.1
2130,PGSC0003DMG400017230,Cv111,XP_006354499.1
2131,PGSC0003DMG400004593,Cv111,XP_006349881.1
2132,PGSC0003DMG400016003,Cv111,XP_006365342.1
2133,PGSC0003DMG400006523,Cv111,XP_006360835.1
2134,PGSC0003DMG400005620,Cv111,XP_006341651.1
2135,PGSC0003DMG400002515,Cv111,XP_006343023.1
2136,PGSC0003DMG400024449,Cv111,XP_009764677.1
2137,PGSC0003DMG400014403,Cv111,XP_004248308.2
2138,PGSC0003DMG400024474,Cv111,XP_006345016.1
2139,PGSC0003DMG400011751,Cv111,XP_006357880.1
2140,PGSC0003DMG400015992,Cv111,XP_004252264.1
2141,PGSC0003DMG400024784,Cv111,XP_006344727.1
2142,PGSC0003DMG400018379,Cv111,XP_006357546.1
2143,PGSC0003DMG400002789,Cv111,XP_006344794.1
2144,PGSC0003DMG400012118,Cv111,XP_006343782.1
2145,PGSC0003DMG400026077,Cv111,CDP17874.1
2146,Novel02263,Cv111,XP_006353767.1
2147,PGSC0003DMG400026311,Cv111,XP_006357063.1
2148,PGSC0003DMG400029732,Cv111,XP_006347006.1
2149,Novel01207,Cv111,XP_010323797.1
2150,PGSC0003DMG400024018,Cv111,XP_006358210.1
2151,PGSC0003DMG400014267,Cv111,XP_006353367.1
2152,PGSC0003DMG400027333,Cv111,XP_006360514.1
2153,Novel02603,Cv111,XP_006360195.1
2154,PGSC0003DMG400001617,Cv111,XP_006359611.1
2155,PGSC0003DMG401022603,Cv111,XP_006357227.1
2156,PGSC0003DMG400022173,Cv111,XP_006346140.1
2157,PGSC0003DMG400015157,Cv111,XP_006351434.1
2158,PGSC0003DMG400007239,Cv111,XP_006355618.1
2159,PGSC0003DMG400004296,Cv111,XP_004251533.1
2160,PGSC0003DMG400014093,Cv111,NP_001274926.1
2161,PGSC0003DMG400008151,Cv111,XP_004249199.1
2162,PGSC0003DMG400011848,Cv111,XP_006352134.1
2163,PGSC0003DMG400028568,Cv111,XP_006361886.1
2164,PGSC0003DMG400024825,Cv111,XP_006356320.1
2165,PGSC0003DMG400026829,Cv111,EIF5A4
2166,PGSC0003DMG400000721,Cv111,XP_004230958.2
2167,PGSC0003DMG400008363,Cv111,XP_004249129.1
2168,PGSC0003DMG400006184,Cv111,XP_006359705.1
2169,PGSC0003DMG400030762,Cv111,XP_006356694.1
2170,PGSC0003DMG400026511,Cv111,XP_006357449.1
2171,PGSC0003DMG400018141,Cv111,XP_006344521.1
2172,PGSC0003DMG401030861,Cv111,XP_006364469.1
2173,PGSC0003DMG400033583,Cv111,XP_006351722.1
2174,PGSC0003DMG400017640,Cv111,XP_006357259.1
2175,PGSC0003DMG400024491,Cv111,XP_004236118.1
2176,PGSC0003DMG400003316,Cv111,XP_006367421.1
2177,PGSC0003DMG400012685,Cv111,XP_006363145.1
2178,PGSC0003DMG401023760,Cv111,XP_006349382.1
2179,PGSC0003DMG400015853,Cv111,ABC24972.1
2180,PGSC0003DMG400022210,Cv111,XP_006346260.1
2181,PGSC0003DMG400009936,Cv111,XP_011083552.1
2182,PGSC0003DMG400024561,Cv111,XP_006345174.1
2183,Novel01399,Cv111,HG975446.1
2184,PGSC0003DMG400027313,Cv111,XP_006360481.1
2185,PGSC0003DMG400007200,Cv111,XP_006364768.1
2186,PGSC0003DMG400016006,Cv111,XP_006365341.1
2187,PGSC0003DMG400041467,Cv111,XP_006342663.1
2188,PGSC0003DMG400035389,Cv111,XP_006361932.1
2189,PGSC0003DMG400006814,Cv111,XP_006345468.1
2190,PGSC0003DMG400012413,Cv111,XP_010324442.1
2191,PGSC0003DMG400011929,Cv111,XP_006356460.1
2192,PGSC0003DMG400002392,Cv111,XP_006353789.1
2193,PGSC0003DMG400029430,Cv111,XP_006342447.1
2194,PGSC0003DMG400012581,Cv111,XP_009790036.1
2195,PGSC0003DMG400028797,Cv111,XP_004241666.2
2196,Novel03046,Cv111,XP_006357060.1
2197,PGSC0003DMG400014266,Cv111,XP_006353368.1
2198,PGSC0003DMG400029625,Cv111,XP_004247835.1
2199,Novel02135,Cv111,XP_006353385.1
2200,PGSC0003DMG400003591,Cv111,XP_006340788.1
2201,Novel03067,Cv111,XP_006346837.1
2202,PGSC0003DMG402021921,Cv111,XP_006341335.1
2203,PGSC0003DMG400018990,Cv111,XP_006361896.1
2204,PGSC0003DMG400015611,Cv111,XP_006355929.1
2205,PGSC0003DMG402002270,Cv111,XP_006358394.1
2206,PGSC0003DMG400030251,Cv111,XP_006364035.1
2207,PGSC0003DMG400029591,Cv111,XP_006355213.1
2208,PGSC0003DMG400003119,Cv111,XP_006361992.1
2209,PGSC0003DMG400030473,Cv111,NP_001234247.1
2210,PGSC0003DMG401020784,Cv111,XP_006361723.1
2211,PGSC0003DMG400012202,Cv111,XP_006343967.1
2212,PGSC0003DMG400015799,Cv111,XP_006353879.1
2213,PGSC0003DMG402025785,Cv111,XP_006346446.1
2214,PGSC0003DMG400002049,Cv111,XP_006366422.1
2215,PGSC0003DMG400025803,Cv111,XP_006346525.1
2216,PGSC0003DMG400016270,Cv111,XP_006350653.1
2217,Novel02363,Cv111,XP_009606176.1
2218,PGSC0003DMG400046546,Cv111,XP_006346074.1
2219,PGSC0003DMG400033685,Cv111,NP_001234786.1
2220,PGSC0003DMG400008357,Cv111,XP_006362257.1
2221,Novel00184,Cv111,XP_009778882.1
2222,PGSC0003DMG400030339,Cv111,NP_001275610.1
2223,Novel02633,Cv111,XP_006356227.1
2224,PGSC0003DMG400024362,Cv111,XP_006360967.1
2225,PGSC0003DMG400016067,Cv111,KJB28393.1
2226,PGSC0003DMG400006640,Cv111,XP_006361322.1
2227,PGSC0003DMG400005760,Cv111,XP_006341661.1
2228,PGSC0003DMG400008223,Cv111,XP_006351581.1
2229,PGSC0003DMG400019418,Cv111,XP_006358674.1
2230,PGSC0003DMG400013301,Cv111,XP_006352322.1
2231,PGSC0003DMG400013098,Cv111,XP_006349259.1
2232,PGSC0003DMG400027392,Cv111,XP_004251441.2
2233,PGSC0003DMG400018428,Cv111,XP_006355113.1
2234,PGSC0003DMG400013099,Cv111,XP_006349261.1
2235,PGSC0003DMG400034296,Cv111,XR_001472650.1
2236,PGSC0003DMG400006230,Cv111,XP_009622855.1
2237,PGSC0003DMG400012263,Cv111,XP_004245502.1
2238,PGSC0003DMG400011548,Cv111,XP_006342662.1
2239,PGSC0003DMG400000808,Cv111,XP_006362529.1
2240,PGSC0003DMG400030389,Cv111,XP_006350899.1
2241,PGSC0003DMG400003108,Cv111,NP_001275266.1
2242,PGSC0003DMG400003774,Cv111,XP_006342034.1
2243,PGSC0003DMG400028904,Cv111,XP_006360190.1
2244,PGSC0003DMG400030212,Cv111,XP_011097626.1
2245,PGSC0003DMG400034307,Cv111,XP_006352176.1
2246,PGSC0003DMG400019767,Cv111,XP_006356014.1
2247,PGSC0003DMG400046804,Cv111,XP_006342953.1
2248,PGSC0003DMG402024654,Cv111,XP_004235980.1
2249,PGSC0003DMG400024063,Cv111,XP_006343302.1
2250,PGSC0003DMG400025219,Cv111,XP_006351055.1
2251,PGSC0003DMG400030491,Cv111,XP_004238831.1
2252,PGSC0003DMG400023985,Cv111,XP_006361478.1
2253,PGSC0003DMG402018380,Cv111,XP_006357549.1
2254,Novel02136,Cv111,XP_006343886.1
2255,PGSC0003DMG400000811,Cv111,XP_006362535.1
2256,PGSC0003DMG401014997,Cv111,XP_006342261.1
2257,PGSC0003DMG400009147,Cv111,XP_006342901.1
2258,PGSC0003DMG401022475,Cv111,XP_006347791.1
2259,PGSC0003DMG400025795,Cv111,NP_001274844.1
2260,PGSC0003DMG400030087,Cv111,XP_006360800.1
2261,PGSC0003DMG400016210,Cv111,XP_006353190.1
2262,PGSC0003DMG400027793,Cv111,XP_006364964.1
2263,PGSC0003DMG400002196,Cv111,XP_006345303.1
2264,PGSC0003DMG400018621,Cv111,XP_006357611.1
2265,PGSC0003DMG400018315,Cv111,XP_010323730.1
2266,PGSC0003DMG400016004,Cv111,XP_006365343.1
2267,PGSC0003DMG400016284,Cv111,NP_001234205.1
2268,PGSC0003DMG400021194,Cv111,XP_004233887.1
2269,PGSC0003DMG400012795,Cv111,XP_006354701.1
2270,PGSC0003DMG400024475,Cv111,XP_006345017.1
2271,PGSC0003DMG400021346,Cv111,XP_006348418.1
2272,PGSC0003DMG400028799,Cv111,XP_006365412.1
2273,PGSC0003DMG400034115,Cv111,BAR94037.1
2274,Novel00013,Cv111,HG975451.1
2275,PGSC0003DMG400011740,Cv111,ADJ96636.1
2276,PGSC0003DMG400004580,Cv111,XP_006349897.1
2277,PGSC0003DMG400013533,Cv111,XP_006348794.1
2278,PGSC0003DMG402027248,Cv111,XP_009783214.1
2279,PGSC0003DMG400033141,Cv111,XP_006356525.1
2280,PGSC0003DMG400012093,Cv111,XP_006356878.1
2281,PGSC0003DMG400029860,Cv111,HG975449.1
2282,PGSC0003DMG400013506,Cv111,XP_010320570.1
2283,PGSC0003DMG401027394,Cv111,XP_006340353.1
2284,PGSC0003DMG402024074,Cv111,XP_004234493.1
2285,PGSC0003DMG400006078,Cv111,XP_006362154.1
2286,PGSC0003DMG400005851,Cv111,XP_006352228.1
2287,PGSC0003DMG400013077,Cv111,XP_006367584.1
2288,Novel00472,Cv111,XP_006358205.1
2289,PGSC0003DMG400029931,Cv111,XP_004240722.1
2290,PGSC0003DMG400024251,Cv111,XP_006362707.1
2291,PGSC0003DMG400020422,Cv111,XP_009795584.1
2292,PGSC0003DMG400004306,Cv111,XP_004244854.1
2293,PGSC0003DMG400004170,Cv111,XP_006344055.1
2294,PGSC0003DMG400009376,Cv111,XP_006348820.1
2295,PGSC0003DMG400001945,Cv111,HG975516.1
2296,PGSC0003DMG400017997,Cv111,XP_004228511.1
2297,PGSC0003DMG400017760,Cv111,XP_006360300.1
2298,PGSC0003DMG400005136,Cv111,XP_006341931.1
2299,PGSC0003DMG400000584,Cv111,XP_006347516.1
2300,PGSC0003DMG401018057,Cv111,XP_004237224.2
2301,PGSC0003DMG400003569,Cv111,XP_006340742.1
2302,PGSC0003DMG400031113,Cv111,XP_006359119.1
2303,PGSC0003DMG400000545,Cv111,XP_006347546.1
2304,PGSC0003DMG400011752,Cv111,XP_006357878.1
2305,PGSC0003DMG402025066,Cv111,XP_009787721.1
2306,PGSC0003DMG400001126,Cv111,XP_006352121.1
2307,PGSC0003DMG400016965,Cv111,XP_009765489.1
2308,PGSC0003DMG400028209,Cv111,XP_006339215.1
2309,PGSC0003DMG400002183,Cv111,XP_009771872.1
2310,PGSC0003DMG400028540,Cv111,XP_006356205.1
2311,PGSC0003DMG400030608,Cv111,XP_006357771.1
2312,PGSC0003DMG400004923,Cv111,XP_010320287.1
2313,PGSC0003DMG400024508,Cv111,AFA51419.1
2314,PGSC0003DMG400020032,Cv111,XP_006367795.1
2315,PGSC0003DMG400014381,Cv111,XP_006346168.1
2316,PGSC0003DMG400018429,Cv111,XP_006355114.1
2317,PGSC0003DMG400004727,Cv111,XP_006349944.1
2318,PGSC0003DMG400026397,Cv111,XP_006357824.1
2319,PGSC0003DMG400002018,Cv111,XP_004246712.1
2320,PGSC0003DMG400011135,Cv111,XP_006343659.1
2321,PGSC0003DMG400015169,Cv111,XP_006351456.1
2322,PGSC0003DMG400009296,Cv111,XP_006352926.1
2323,PGSC0003DMG401002121,Cv111,XP_004237964.1
2324,PGSC0003DMG400026959,Cv111,XP_006347364.1
2325,PGSC0003DMG400003109,Cv111,XP_006361997.1
2326,PGSC0003DMG400027400,Cv111,XP_006340342.1
2327,PGSC0003DMG402011297,Cv111,XP_006352628.1
2328,PGSC0003DMG400017895,Cv111,XP_010322279.1
2329,PGSC0003DMG400014863,Cv111,XP_006351976.1
2330,PGSC0003DMG400013828,Cv111,NP_001275272.1
2331,PGSC0003DMG400022111,Cv111,XP_006361850.1
2332,PGSC0003DMG400024704,Cv111,XP_004230220.1
2333,PGSC0003DMG400026401,Cv111,XP_006346904.1
2334,PGSC0003DMG400033876,Cv111,XP_006345571.1
2335,Novel02215,Cv111,XR_001474331.1
2336,Novel02894,Cv111,XP_004243295.2
2337,PGSC0003DMG400042768,Cv111,XP_006352898.1
2338,PGSC0003DMG400027196,Cv111,XP_006355694.1
2339,PGSC0003DMG400010738,Cv111,XP_006341769.1
2340,PGSC0003DMG400033126,Cv111,XP_006356527.1
2341,PGSC0003DMG400018464,Cv111,XP_006361239.1
2342,PGSC0003DMG402027085,Cv111,XP_006347449.1
2343,PGSC0003DMG400005723,Cv111,XP_006341601.1
2344,PGSC0003DMG400002144,Cv111,XP_006358701.1
2345,PGSC0003DMG400029263,Cv111,XP_006342419.1
2346,PGSC0003DMG400000872,Cv111,XP_006363926.1
2347,PGSC0003DMG400024139,Cv111,XP_006361592.1
2348,PGSC0003DMG400002452,Cv111,XP_006367548.1
2349,PGSC0003DMG400032208,Cv111,XP_006354214.1
2350,PGSC0003DMG400032190,Cv111,NP_001275175.1
2351,PGSC0003DMG400011402,Cv111,XP_006359376.1
2352,PGSC0003DMG400003870,Cv111,XP_006354409.1
2353,PGSC0003DMG400010410,Cv111,XP_006346894.1
2354,PGSC0003DMG400014342,Cv111,XP_006353303.1
2355,PGSC0003DMG400007152,Cv111,XP_006347220.1
2356,PGSC0003DMG400002688,Cv111,P37121.1
2357,PGSC0003DMG400016156,Cv111,NP_001274945.1
2358,Novel02698,Cv111,XP_010321894.1
2359,PGSC0003DMG400020587,Cv111,ADB85624.1
2360,PGSC0003DMG400014486,Cv111,XP_006356626.1
2361,PGSC0003DMG400004573,Cv111,XP_006349903.1
2362,PGSC0003DMG400025881,Cv111,XP_006346395.1
2363,PGSC0003DMG400021027,Cv111,KEH16995.1
2364,PGSC0003DMG400023115,Cv111,XP_006356495.1
2365,PGSC0003DMG400027228,Cv111,XP_006350231.1
2366,PGSC0003DMG400001422,Cv111,XP_006338451.1
2367,PGSC0003DMG400021798,Cv111,XP_004235060.1
2368,PGSC0003DMG400033683,Cv111,XP_006363983.1
2369,PGSC0003DMG400007458,Cv111,XP_006366067.1
2370,PGSC0003DMG400006231,Cv111,XP_009622855.1
2371,PGSC0003DMG400006856,Cv111,XP_004229647.1
2372,PGSC0003DMG400010173,Cv111,XP_006353955.1
2373,PGSC0003DMG400025240,Cv111,XP_006366494.1
2374,PGSC0003DMG400005719,Cv111,XP_006341611.1
2375,PGSC0003DMG400028467,Cv111,XP_004233035.1
2376,PGSC0003DMG400007830,Cv111,EIF5A2
2377,PGSC0003DMG400005157,Cv111,XR_001472812.1
2378,PGSC0003DMG401026149,Cv111,XP_010323778.1
2379,PGSC0003DMG400017936,Cv111,XP_006355810.1
2380,PGSC0003DMG400013885,Cv111,XP_010316637.1
2381,PGSC0003DMG400014263,Cv111,ABB86252.1
2382,PGSC0003DMG400029856,Cv111,XP_006351274.1
2383,PGSC0003DMG400003208,Cv111,XP_006347513.1
2384,PGSC0003DMG400020719,Cv111,XP_006349419.1
2385,PGSC0003DMG400024281,Cv111,XP_004244777.1
2386,PGSC0003DMG400030947,Cv111,XP_006362034.1
2387,PGSC0003DMG400007562,Cv111,XP_009789180.1
2388,PGSC0003DMG400009946,Cv111,XP_006342067.1
2389,PGSC0003DMG400003726,Cv111,XP_004238344.1
2390,PGSC0003DMG400032534,Cv111,XM_015312573.1
2391,PGSC0003DMG400003619,Cv111,XP_009781319.1
2392,PGSC0003DMG400005528,Cv111,XP_006362125.1
2393,PGSC0003DMG400023125,Cv111,XP_009776175.1
2394,PGSC0003DMG400015153,Cv111,XP_006351424.1
2395,PGSC0003DMG400002725,Cv111,XP_006341177.1
2396,PGSC0003DMG400017095,Cv111,XP_011100738.1
2397,PGSC0003DMG400027711,Cv111,XP_006362355.1
2398,PGSC0003DMG400021797,Cv111,XP_006366322.1
2399,PGSC0003DMG400021130,Cv111,XP_010316972.1
2400,PGSC0003DMG400000984,Cv111,XP_009614230.1
2401,Novel00790,Cv111,XP_006363625.1
2402,PGSC0003DMG400023270,Cv111,AAF79822.1
2403,PGSC0003DMG400005081,Cv111,XP_006343293.1
2404,PGSC0003DMG400020099,Cv111,XP_006352689.1
2405,PGSC0003DMG400030035,Cv111,XP_006353430.1
2406,PGSC0003DMG400005494,Cv111,XP_006365179.1
2407,PGSC0003DMG400028491,Cv111,XP_006356250.1
2408,PGSC0003DMG400022337,Cv111,HG975446.1
2409,PGSC0003DMG400012021,Cv111,XP_009778000.1
2410,PGSC0003DMG400012918,Cv111,XP_006356903.1
2411,Novel02747,Cv111,XP_004241863.2
2412,PGSC0003DMG400005097,Cv111,NP_001275255.1
2413,PGSC0003DMG400008629,Cv111,XP_004253011.1
2414,PGSC0003DMG403015682,Cv111,XP_010312671.1
2415,PGSC0003DMG401025397,Cv111,XP_006343465.1
2416,PGSC0003DMG401004858,Cv111,XP_006357401.1
2417,PGSC0003DMG400008811,Cv111,XP_006367980.1
2418,PGSC0003DMG400011750,Cv111,XP_006357881.1
2419,PGSC0003DMG400001982,Cv111,XP_006365693.1
2420,PGSC0003DMG400011074,Cv111,XP_006339012.1
2421,PGSC0003DMG400022027,Cv111,XP_009795639.1
2422,PGSC0003DMG400023732,Cv111,XP_006351402.1
2423,PGSC0003DMG400000570,Cv111,XP_006347549.1
2424,PGSC0003DMG400027340,Cv111,XP_006360482.1
2425,PGSC0003DMG400024209,Cv111,XP_004242845.1
2426,PGSC0003DMG400014297,Cv111,XP_006353294.1
