Gene_id,readcount_S_653,readcount_S_CON,log2FoldChange,pval,padj,Gene description,Gene name
Novel03412,5.922487624,28.58466838,-2.271,0.00032234,0.011503,--,PREDICTED: cytochrome P450 CYP72A219-like [Solanum lycopersicum]
Novel03422,62.11802178,127.7617282,-1.0404,0.0015213,0.035704,--,PREDICTED: deacetoxyvindoline 4-hydroxylase-like [Solanum tuberosum]
Novel03424,309.4240476,1414.722912,-2.1929,1.06E-16,1.95E-13,--,PREDICTED: uncharacterized protein LOC102604983 [Solanum tuberosum]
Novel03435,17435.01703,7434.143114,1.2297,0.00063145,0.018808,--,tyrosine and lysine rich cell wall protein [Solanum tuberosum]
Novel03448,307.1625661,651.2440634,-1.0842,1.00E-05,0.0007298,--,PREDICTED: uncharacterized protein LOC102586811 [Solanum tuberosum]
Novel03457,134.516754,233.9121192,-0.79818,0.002421,0.04916,--,PREDICTED: lysosomal Pro-X carboxypeptidase-like [Solanum tuberosum]
Novel03458,12.44328345,43.43116184,-1.8034,0.00024894,0.0094916,--,PREDICTED: NAC domain-containing protein 90-like [Solanum lycopersicum]
Novel03480,897.6669314,483.2074305,0.89354,0.00041696,0.013894,-//-,
Novel03555,49.80879285,159.2148602,-1.6765,1.68E-07,2.58E-05,--,PREDICTED: small subunit processome component 20 homolog [Solanum tuberosum]
PGSC0003DMG400000021,715.9710303,1484.673374,-1.0522,5.84E-06,0.00047931,Carbonyl reductase [Source:PGSC_GENE;Acc:PGSC0003DMG400000021],
PGSC0003DMG400000047,1165.80174,2091.954294,-0.84353,0.00031247,0.011241,Sialin [Source:PGSC_GENE;Acc:PGSC0003DMG400000047],
PGSC0003DMG400000075,1298.162197,474.5664812,1.4518,2.52E-10,9.46E-08,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400000075],
PGSC0003DMG400000099,115.6566298,345.9529898,-1.5807,6.12E-09,1.47E-06,"Pentatricopeptide repeat-containing protein, mitochondrial [Source:PGSC_GENE;Acc:PGSC0003DMG400000099]",
PGSC0003DMG400000126,204.840484,102.2086695,1.003,0.00058732,0.017818,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400000126],
PGSC0003DMG400000128,4567.090945,2503.977435,0.86705,0.00014515,0.0063585,Ubiquitin fusion protein [Source:PGSC_GENE;Acc:PGSC0003DMG400000128],
PGSC0003DMG400000211,849.5511633,1609.426412,-0.92177,3.58E-05,0.0020797,WRKY transcription factor [Source:PGSC_GENE;Acc:PGSC0003DMG400000211],
PGSC0003DMG400000236,1569.900482,880.1900227,0.83479,0.00024427,0.009371,Ormdl [Source:PGSC_GENE;Acc:PGSC0003DMG400000236],
PGSC0003DMG400000244,122.5830642,311.4523688,-1.3453,0.00015567,0.0067434,Cytochrome P450 [Source:PGSC_GENE;Acc:PGSC0003DMG400000244],
PGSC0003DMG400000279,816.513822,468.8015837,0.8005,0.00086188,0.023886,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400000279],
PGSC0003DMG400000286,3217.923363,1784.396518,0.85069,0.00019409,0.0079234,40S ribosomal protein S30 [Source:PGSC_GENE;Acc:PGSC0003DMG400000286],
PGSC0003DMG400000310,242.1046051,134.988427,0.84279,0.0017,0.038873,Gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400000310],
PGSC0003DMG400000327,459.9670837,749.7715959,-0.70492,0.0018625,0.041139,Ultraviolet-B-repressible protein [Source:PGSC_GENE;Acc:PGSC0003DMG400000327],
PGSC0003DMG400000332,67.29842096,192.7246177,-1.5179,0.00026045,0.0097754,Salt responsive protein 2 [Source:PGSC_GENE;Acc:PGSC0003DMG400000332],
PGSC0003DMG400000345,10828.73307,6128.076352,0.82136,0.00026688,0.0099211,60S ribosomal protein L31 [Source:PGSC_GENE;Acc:PGSC0003DMG400000345],
PGSC0003DMG400000425,180.0208196,328.2339818,-0.86656,0.00077891,0.022247,"Flavonoid 3',5'-hydroxylase [Source:PGSC_GENE;Acc:PGSC0003DMG400000425]",
PGSC0003DMG400000440,3611.541007,2047.039792,0.81908,0.00031345,0.011263,Ring zinc finger protein [Source:PGSC_GENE;Acc:PGSC0003DMG400000440],
PGSC0003DMG400000484,252.7362279,763.1050916,-1.5942,7.62E-11,3.30E-08,"Triose phosphate/phosphate translocator, non-green plastid, chloroplast [Source:PGSC_GENE;Acc:PGSC0003DMG400000484]",
PGSC0003DMG400000493,6010.604324,17242.99881,-1.5204,0.0016694,0.038397,Carbonic anhydrase [Source:PGSC_GENE;Acc:PGSC0003DMG400000493],
PGSC0003DMG400000537,554.5223203,997.2290936,-0.84668,0.00038274,0.013103,"Guanosine-3',5'-bis(Diphosphate) 3'-pyrophosphohydrolase [Source:PGSC_GENE;Acc:PGSC0003DMG400000537]",
PGSC0003DMG400000545,468.3639937,975.1721486,-1.058,5.19E-06,0.00043524,UP-9A [Source:PGSC_GENE;Acc:PGSC0003DMG400000545],
PGSC0003DMG400000569,709.0211549,1318.485767,-0.89498,0.00057525,0.017595,Electron transporter [Source:PGSC_GENE;Acc:PGSC0003DMG400000569],
PGSC0003DMG400000584,534.3953618,244.7233955,1.1268,3.64E-06,0.0003289,Pseudo-response regulator 5 [Source:PGSC_GENE;Acc:PGSC0003DMG400000584],
PGSC0003DMG400000597,464.9948586,918.50743,-0.98208,3.41E-05,0.0020086,Transcription factor [Source:PGSC_GENE;Acc:PGSC0003DMG400000597],
PGSC0003DMG400000621,383.0675523,124.546587,1.6209,1.85E-09,5.34E-07,NtEIG-A1 protein [Source:PGSC_GENE;Acc:PGSC0003DMG400000621],
PGSC0003DMG400000639,1158.487972,2418.762729,-1.062,0.00025914,0.00976,Delta 9 desaturase [Source:PGSC_GENE;Acc:PGSC0003DMG400000639],
PGSC0003DMG400000654,2980.630791,1723.407929,0.79035,0.00041693,0.013894,H/ACA ribonucleoprotein complex subunit [Source:PGSC_GENE;Acc:PGSC0003DMG400000654],
PGSC0003DMG400000708,76569.63343,40950.23042,0.9029,2.27E-05,0.0014194,Glycine-rich RNA binding protein [Source:PGSC_GENE;Acc:PGSC0003DMG400000708],
PGSC0003DMG400000718,192.502256,387.2708515,-1.0085,0.00052624,0.01643,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400000718],
PGSC0003DMG400000721,26.746238,107.8247805,-2.0113,2.89E-07,4.06E-05,By genefinder and genscan [Source:PGSC_GENE;Acc:PGSC0003DMG400000721],
PGSC0003DMG400000744,212.9870642,571.290502,-1.4235,7.01E-05,0.0035685,Geraniol 10-hydroxylase [Source:PGSC_GENE;Acc:PGSC0003DMG400000744],
PGSC0003DMG400000746,13.11092908,38.5014088,-1.5541,0.00248,0.049929,Geraniol 10-hydroxylase [Source:PGSC_GENE;Acc:PGSC0003DMG400000746],
PGSC0003DMG400000805,1667.791164,3880.086984,-1.2182,0.0016977,0.038863,CHUP1 (CHLOROPLAST UNUSUAL POSITIONING 1) [Source:PGSC_GENE;Acc:PGSC0003DMG400000805],
PGSC0003DMG400000808,888.0571077,535.7162334,0.72918,0.0013645,0.033015,Zinc finger family protein [Source:PGSC_GENE;Acc:PGSC0003DMG400000808],
PGSC0003DMG400000811,626.282535,1556.571486,-1.3135,7.89E-09,1.84E-06,RAV transcription factor [Source:PGSC_GENE;Acc:PGSC0003DMG400000811],
PGSC0003DMG400000828,200.9225314,443.7287104,-1.143,6.76E-06,0.00053568,DNA binding protein [Source:PGSC_GENE;Acc:PGSC0003DMG400000828],
PGSC0003DMG400000869,161.4946794,71.9454369,1.1665,0.00084779,0.02363,Quinonprotein alcohol dehydrogenase [Source:PGSC_GENE;Acc:PGSC0003DMG400000869],
PGSC0003DMG400000871,65.67854943,27.88279031,1.236,0.0023261,0.047951,Quinonprotein alcohol dehydrogenase [Source:PGSC_GENE;Acc:PGSC0003DMG400000871],
PGSC0003DMG400000984,15.31356138,141.8634008,-3.2116,7.58E-12,4.15E-09,3-oxo-5-alpha-steroid 4-dehydrogenase family protein [Source:PGSC_GENE;Acc:PGSC0003DMG400000984],
PGSC0003DMG400000985,42.59777674,119.5140821,-1.4883,1.03E-05,0.00074257,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400000985],
PGSC0003DMG400001049,172.6835529,393.4232898,-1.188,4.62E-06,0.00040318,Gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400001049],
PGSC0003DMG400001081,15.61750475,44.81147214,-1.5207,0.0012779,0.031429,NBS-LRR protein [Source:PGSC_GENE;Acc:PGSC0003DMG400001081],
PGSC0003DMG400001126,565.018819,1945.541135,-1.7838,4.14E-10,1.54E-07,Zinc knuckle (CCHC-type) family protein [Source:PGSC_GENE;Acc:PGSC0003DMG400001126],
PGSC0003DMG400001179,808.7147519,1389.406791,-0.78077,0.00068455,0.020047,Carboxylesterase [Source:PGSC_GENE;Acc:PGSC0003DMG400001179],
PGSC0003DMG400001191,14006.67902,8134.334918,0.78402,0.00020651,0.008268,Nucleolin [Source:PGSC_GENE;Acc:PGSC0003DMG400001191],
PGSC0003DMG400001197,97.21405525,187.1295356,-0.9448,0.00077279,0.022133,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400001197],
PGSC0003DMG400001226,80.3958857,175.0447213,-1.1225,0.00018113,0.0075727,Gibberellin regulated protein [Source:PGSC_GENE;Acc:PGSC0003DMG400001226],
PGSC0003DMG400001227,346.809827,168.1626667,1.0443,0.00191,0.041923,Gibberellin regulated protein [Source:PGSC_GENE;Acc:PGSC0003DMG400001227],
PGSC0003DMG400001283,22.41217383,100.2473994,-2.1612,5.54E-09,1.36E-06,O-methyltransferase 3 [Source:PGSC_GENE;Acc:PGSC0003DMG400001283],
PGSC0003DMG400001371,139.4856658,263.160201,-0.91582,0.00088996,0.024327,Protein COBRA [Source:PGSC_GENE;Acc:PGSC0003DMG400001371],
PGSC0003DMG400001387,92.19157487,31.39894588,1.5539,0.00090494,0.024671,Ocs element-binding factor [Source:PGSC_GENE;Acc:PGSC0003DMG400001387],
PGSC0003DMG400001422,239.0314778,435.7113698,-0.86617,0.00038459,0.013117,60S ribosomal protein L34 [Source:PGSC_GENE;Acc:PGSC0003DMG400001422],
PGSC0003DMG400001434,910.5542433,1855.40404,-1.0269,3.23E-06,0.00030049,WRKY transcription factor-c [Source:PGSC_GENE;Acc:PGSC0003DMG400001434],
PGSC0003DMG400001444,599.1844778,1003.031979,-0.7433,0.0009321,0.025148,Isoform 2 of Probable galacturonosyltransferase 13 [Source:PGSC_GENE;Acc:PGSC0003DMG400001444],
PGSC0003DMG400001529,245.775351,101.8729938,1.2706,0.00015063,0.0065616,Acidic 27 kDa endochitinase [Source:PGSC_GENE;Acc:PGSC0003DMG400001529],
PGSC0003DMG400001549,2334.887418,4034.059277,-0.78888,0.00047619,0.015319,Beta-amylase [Source:PGSC_GENE;Acc:PGSC0003DMG400001549],
PGSC0003DMG400001550,1835.933757,143.2844069,3.6796,0.00046865,0.015178,TSI-1 protein [Source:PGSC_GENE;Acc:PGSC0003DMG400001550],
PGSC0003DMG400001551,344.8147389,679.1779916,-0.97797,5.81E-05,0.0030425,"O-linked n-acetylglucosamine transferase, ogt [Source:PGSC_GENE;Acc:PGSC0003DMG400001551]",
PGSC0003DMG400001570,5975.357248,17736.23413,-1.5696,2.19E-12,1.49E-09,Catalase isozyme 2 [Source:PGSC_GENE;Acc:PGSC0003DMG400001570],
PGSC0003DMG400001579,1522.813359,3036.96774,-0.99589,1.02E-05,0.00073799,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400001579],
PGSC0003DMG400001590,2685.938648,1488.29697,0.85176,8.41E-05,0.0041376,Glycine-rich protein 2 [Source:PGSC_GENE;Acc:PGSC0003DMG400001590],
PGSC0003DMG400001591,4795.644623,2408.877931,0.99336,7.98E-05,0.0039567,Glycine-rich protein 2 [Source:PGSC_GENE;Acc:PGSC0003DMG400001591],
PGSC0003DMG400001624,227.4430382,104.4720125,1.1224,0.0011661,0.0294,Disease resistance response protein [Source:PGSC_GENE;Acc:PGSC0003DMG400001624],
PGSC0003DMG400001631,3309.264328,5958.724589,-0.84849,0.00013692,0.0061006,Proline-rich protein [Source:PGSC_GENE;Acc:PGSC0003DMG400001631],
PGSC0003DMG400001690,4897.292519,2939.919559,0.73621,0.0010483,0.027434,Protein synthesis initiation factor [Source:PGSC_GENE;Acc:PGSC0003DMG400001690],
PGSC0003DMG400001692,248.6007881,498.9216284,-1.005,0.0001373,0.0061082,Cytochrome P450 [Source:PGSC_GENE;Acc:PGSC0003DMG400001692],
PGSC0003DMG400001759,4424.992004,2660.369136,0.73405,0.001062,0.027673,40S ribosomal protein S23 [Source:PGSC_GENE;Acc:PGSC0003DMG400001759],
PGSC0003DMG400001853,471.5062538,795.8041969,-0.75514,0.0014485,0.034512,NAK-type protein kinase [Source:PGSC_GENE;Acc:PGSC0003DMG400001853],
PGSC0003DMG400001942,1.575808608,16.62300355,-3.399,0.00024646,0.00942,Cytochrome P450 [Source:PGSC_GENE;Acc:PGSC0003DMG400001942],
PGSC0003DMG400001945,39.52451756,8.355145565,2.242,0.00018027,0.0075471,Gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400001945],
PGSC0003DMG400001982,181.5681562,450.9279709,-1.3124,0.00023461,0.0090899,NBS-coding resistance gene analog [Source:PGSC_GENE;Acc:PGSC0003DMG400001982],
PGSC0003DMG400002019,81.15239171,155.6982033,-0.94005,0.0017744,0.039787,Amidase family protein [Source:PGSC_GENE;Acc:PGSC0003DMG400002019],
PGSC0003DMG400002068,33.87508177,110.6809143,-1.7081,0.0015488,0.036049,Gibberellin 2-oxidase 1 [Source:PGSC_GENE;Acc:PGSC0003DMG400002068],
PGSC0003DMG400002108,8556.735609,5114.966443,0.74234,0.00047407,0.015274,Glycine-rich protein TomR2 [Source:PGSC_GENE;Acc:PGSC0003DMG400002108],
PGSC0003DMG400002144,78.61430903,10.01402713,2.9728,0.00017979,0.0075369,NbPCL1 protein [Source:PGSC_GENE;Acc:PGSC0003DMG400002144],
PGSC0003DMG400002146,1400.316458,2363.34104,-0.75507,0.00098951,0.026243,PTAC16 [Source:PGSC_GENE;Acc:PGSC0003DMG400002146],
PGSC0003DMG400002156,995.1842264,3143.938294,-1.6595,3.58E-13,2.94E-10,C-4 sterol methyl oxidase 2 [Source:PGSC_GENE;Acc:PGSC0003DMG400002156],
PGSC0003DMG400002196,928.6995203,454.9443381,1.0295,9.32E-06,0.00068896,Aspartic proteinase nepenthesin-1 [Source:PGSC_GENE;Acc:PGSC0003DMG400002196],
PGSC0003DMG400002204,446.4743214,785.7196308,-0.81544,0.00040006,0.01346,Pollen specific protein sf21 [Source:PGSC_GENE;Acc:PGSC0003DMG400002204],
PGSC0003DMG400002261,2394.630049,565.0672929,2.0833,8.91E-10,2.96E-07,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400002261],
PGSC0003DMG400002276,37.07861058,86.27807413,-1.2184,0.00076209,0.021887,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400002276],
PGSC0003DMG400002354,354.6256655,640.4487502,-0.85279,0.00046811,0.015177,Potassium transporter 17 [Source:PGSC_GENE;Acc:PGSC0003DMG400002354],
PGSC0003DMG400002386,445.2042169,1241.313868,-1.4793,4.42E-10,1.60E-07,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400002386],
PGSC0003DMG400002388,2773.642855,4564.804706,-0.71877,0.0007183,0.020821,ATP binding protein [Source:PGSC_GENE;Acc:PGSC0003DMG400002388],
PGSC0003DMG400002392,323.9877461,744.6622917,-1.2006,7.21E-07,8.86E-05,Auxin response factor 7 [Source:PGSC_GENE;Acc:PGSC0003DMG400002392],
PGSC0003DMG400002426,97.13877698,202.7427795,-1.0615,0.00020645,0.008268,Resistance gene [Source:PGSC_GENE;Acc:PGSC0003DMG400002426],
PGSC0003DMG400002476,1.790304257,21.90187899,-3.6128,8.30E-06,0.00062651,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400002476],
PGSC0003DMG400002508,20.26199564,52.38089962,-1.3703,0.002018,0.043582,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400002508],
PGSC0003DMG400002541,4102.019531,2523.942833,0.70066,0.0021749,0.04581,Ribosomal protein L37 [Source:PGSC_GENE;Acc:PGSC0003DMG400002541],
PGSC0003DMG400002562,363.2875881,171.1889411,1.0855,3.29E-05,0.0019679,F-box/kelch-repeat protein [Source:PGSC_GENE;Acc:PGSC0003DMG400002562],
PGSC0003DMG400002738,13.02799414,40.72109408,-1.6442,0.00083592,0.023424,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400002738],
PGSC0003DMG400002749,52.91311881,16.70029199,1.6638,0.0017556,0.039526,Polygalacturonase [Source:PGSC_GENE;Acc:PGSC0003DMG400002749],
PGSC0003DMG400002756,502.5359608,908.0327022,-0.85352,0.001254,0.031015,Beta-fructofuranosidase [Source:PGSC_GENE;Acc:PGSC0003DMG400002756],
PGSC0003DMG400002762,704.6679911,1343.307418,-0.93077,5.13E-05,0.0027554,Ferroportin protein family [Source:PGSC_GENE;Acc:PGSC0003DMG400002762],
PGSC0003DMG400002772,19.86652148,1.077921769,4.204,0.0004206,0.014,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400002772],
PGSC0003DMG400002789,266.1947076,498.318637,-0.90459,0.00020032,0.0081147,ABC transporter family protein [Source:PGSC_GENE;Acc:PGSC0003DMG400002789],
PGSC0003DMG400002821,165.7947133,37.36638259,2.1496,8.02E-06,0.00060941,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400002821],
PGSC0003DMG400002835,496.6150907,1252.57699,-1.3347,4.58E-08,8.20E-06,Homeobox protein [Source:PGSC_GENE;Acc:PGSC0003DMG400002835],
PGSC0003DMG400002837,99.91635081,230.4848111,-1.2059,2.06E-05,0.0013163,Stage III sporulation protein AA [Source:PGSC_GENE;Acc:PGSC0003DMG400002837],
PGSC0003DMG400002890,295.307924,641.5088953,-1.1192,3.88E-05,0.0022063,Xenotropic and polytropic murine leukemia virus receptor ids-4 [Source:PGSC_GENE;Acc:PGSC0003DMG400002890],
PGSC0003DMG400002901,445.8117237,813.908245,-0.86843,0.0020227,0.043597,Chlorophyll A/B binding protein [Source:PGSC_GENE;Acc:PGSC0003DMG400002901],
PGSC0003DMG400002914,3409.120834,7872.948807,-1.2075,5.51E-05,0.0029028,EIN3-binding F-box protein 1 [Source:PGSC_GENE;Acc:PGSC0003DMG400002914],
PGSC0003DMG400002960,59.48276049,117.0858753,-0.97702,0.00225,0.046836,Disease resistance protein BS2 [Source:PGSC_GENE;Acc:PGSC0003DMG400002960],
PGSC0003DMG400003044,5373.016571,444.5936884,3.5952,0.0021478,0.045463,Osmotin [Source:PGSC_GENE;Acc:PGSC0003DMG400003044],
PGSC0003DMG400003045,1486.164123,836.2706198,0.82955,0.0021175,0.044987,Elicitor-responsive protein [Source:PGSC_GENE;Acc:PGSC0003DMG400003045],
PGSC0003DMG400003072,731.7647755,1250.375082,-0.77291,0.0010424,0.027368,Phytochrome E [Source:PGSC_GENE;Acc:PGSC0003DMG400003072],
PGSC0003DMG400003109,301.4318229,591.7033924,-0.97304,5.31E-05,0.0028205,Salt-tolerance protein [Source:PGSC_GENE;Acc:PGSC0003DMG400003109],
PGSC0003DMG400003115,91.82128695,290.1900119,-1.6601,2.65E-09,7.07E-07,Chloroplast methionine sulfoxide reductase B2 [Source:PGSC_GENE;Acc:PGSC0003DMG400003115],
PGSC0003DMG400003119,342.8120501,575.4466374,-0.74726,0.0024664,0.04981,Glutamyl-tRNA(Gln) amidotransferase subunit A [Source:PGSC_GENE;Acc:PGSC0003DMG400003119],
PGSC0003DMG400003123,9316.791186,19237.95096,-1.0461,0.00037767,0.013003,Fructose-bisphosphate aldolase [Source:PGSC_GENE;Acc:PGSC0003DMG400003123],
PGSC0003DMG400003155,730.8515927,1264.51785,-0.79094,0.00058722,0.017818,4-coumarate:CoA ligase [Source:PGSC_GENE;Acc:PGSC0003DMG400003155],
PGSC0003DMG400003187,1705.100579,3321.433219,-0.96195,1.47E-05,0.00099094,Temperature-induced lipocalin' [Source:PGSC_GENE;Acc:PGSC0003DMG400003187],
PGSC0003DMG400003192,152.3113095,73.92657537,1.0429,0.00091319,0.024826,Receptor-like kinase CHRK1 [Source:PGSC_GENE;Acc:PGSC0003DMG400003192],
PGSC0003DMG400003208,402.0728938,854.7413629,-1.088,6.90E-06,0.00054072,Phosphatidylcholine transfer protein [Source:PGSC_GENE;Acc:PGSC0003DMG400003208],
PGSC0003DMG400003229,609.1350339,169.1341475,1.8486,1.47E-13,1.31E-10,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400003229],
PGSC0003DMG400003238,610.6779436,1106.698894,-0.85778,0.00022041,0.0087016,Malic enzyme [Source:PGSC_GENE;Acc:PGSC0003DMG400003238],
PGSC0003DMG400003266,279.9083914,496.6916005,-0.8274,0.0021309,0.045242,Methyltransferase [Source:PGSC_GENE;Acc:PGSC0003DMG400003266],
PGSC0003DMG400003288,1512.312586,2844.469448,-0.9114,0.0011283,0.028846,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400003288],
PGSC0003DMG400003291,7665.729293,4642.905496,0.7234,0.0014222,0.034094,40S ribosomal protein S20 [Source:PGSC_GENE;Acc:PGSC0003DMG400003291],
PGSC0003DMG400003316,827.8138362,1479.403878,-0.83764,0.00020327,0.0082015,Tuber-specific and sucrose-responsive element binding factor [Source:PGSC_GENE;Acc:PGSC0003DMG400003316],
PGSC0003DMG400003339,17.20308252,79.77654138,-2.2133,6.85E-08,1.13E-05,F-box and wd40 domain protein [Source:PGSC_GENE;Acc:PGSC0003DMG400003339],
PGSC0003DMG400003380,336.2746064,625.5104631,-0.89539,0.00022797,0.0089212,Late blight resistance protein homolog R1A-4 [Source:PGSC_GENE;Acc:PGSC0003DMG400003380],
PGSC0003DMG400003422,32.27938295,96.20773199,-1.5755,1.03E-05,0.00074066,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400003422],
PGSC0003DMG400003436,819.3799648,1679.620323,-1.0355,4.40E-05,0.0024499,RNA-binding protein containing a PIN domain [Source:PGSC_GENE;Acc:PGSC0003DMG400003436],
PGSC0003DMG400003491,297.7569402,519.3426328,-0.80255,0.00081321,0.02297,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400003491],
PGSC0003DMG400003495,2082.080348,5769.477316,-1.4704,1.65E-06,0.00017418,"Alpha-1,4 glucan phosphorylase L-1 isozyme, chloroplastic/amyloplastic [Source:PGSC_GENE;Acc:PGSC0003DMG400003495]",
