,Gene_ID,Comparison,Gene_name
2066,Cluster-15354.12730,Cv111,XP_009140104.1
2067,Cluster-15354.78930,Cv111,CDY28742.1
2068,Cluster-13954.7,Cv111,XP_009114427.1
2069,Cluster-28510.3,Cv111,XP_005824129.1
2070,Cluster-15354.85260,Cv111,XP_009126978.1
2071,Cluster-15354.50146,Cv111,XP_006416643.1
2072,Cluster-15354.146375,Cv111,XP_009109347.1
2073,Cluster-15354.70433,Cv111,XP_009144007.1
2074,Cluster-15354.84802,Cv111,XP_009141597.1
2075,Cluster-15354.105417,Cv111,XP_010539372.1
2076,Cluster-15354.70808,Cv111,XM_013844209.1
2077,Cluster-15354.128706,Cv111,XM_009135735.1
2078,Cluster-15354.110603,Cv111,XM_009152758.1
2079,Cluster-15354.46982,Cv111,XP_009105749.1
2080,Cluster-15354.105217,Cv111,CDY29138.1
2081,Cluster-15354.78557,Cv111,CDY34109.1
2082,Cluster-15354.135726,Cv111,AC189493.2
2083,Cluster-15354.21949,Cv111,XM_009103546.1
2084,Cluster-15354.116366,Cv111,XP_009137590.1
2085,Cluster-15354.85147,Cv111,CDX94320.1
2086,Cluster-15354.85352,Cv111,XM_009145217.1
2087,Cluster-15354.128654,Cv111,CDY14424.1
2088,Cluster-15354.105381,Cv111,XP_009110862.1
2089,Cluster-15354.61616,Cv111,XP_009115049.1
2090,Cluster-15354.6988,Cv111,CDY29345.1
2091,Cluster-15354.99765,Cv111,XP_009126040.1
2092,Cluster-15354.115041,Cv111,XM_013810148.1
2093,Cluster-15354.115738,Cv111,CDX83970.1
2094,Cluster-15354.46582,Cv111,XP_009114802.1
2095,Cluster-15354.122239,Cv111,XP_009120024.1
2096,Cluster-15354.143612,Cv111,XP_009117275.1
2097,Cluster-15354.149903,Cv111,NP_568829.2
2098,Cluster-15354.82688,Cv111,XP_009110538.1
2099,Cluster-15354.90443,Cv111,XP_009151074.1
2100,Cluster-15354.81286,Cv111,M88307.1
2101,Cluster-15354.89653,Cv111,XP_009122826.1
2102,Cluster-15354.81270,Cv111,XP_009127308.1
2103,Cluster-15354.37256,Cv111,XM_006400007.1
2104,Cluster-15354.83647,Cv111,CDY20112.1
2105,Cluster-15354.84835,Cv111,XP_010501131.1
2106,Cluster-15354.105373,Cv111,XP_006287634.1
2107,Cluster-15354.99707,Cv111,XP_009122867.1
2108,Cluster-15354.113368,Cv111,CAA18194.1
2109,Cluster-15354.87184,Cv111,XM_009117309.1
2110,Cluster-34428.0,Cv111,XP_006302913.1
2111,Cluster-15354.114225,Cv111,XP_009108178.1
2112,Cluster-15354.68570,Cv111,XP_009119622.1
2113,Cluster-15354.53393,Cv111,XP_009126132.1
2114,Cluster-15354.88712,Cv111,CDY10658.1
2115,Cluster-15354.67896,Cv111,XP_009135577.1
2116,Cluster-15354.96296,Cv111,XP_006294196.1
2117,Cluster-46783.1,Cv111,XP_009149182.1
2118,Cluster-15354.19092,Cv111,XP_009135031.1
2119,Cluster-15354.124069,Cv111,KFK32906.1
2120,Cluster-15354.44871,Cv111,CDY17944.1
2121,Cluster-15354.135195,Cv111,XP_006417664.1
2122,Cluster-15354.146571,Cv111,XM_013794563.1
2123,Cluster-15354.70310,Cv111,CDY03650.1
2124,Cluster-15354.80894,Cv111,XP_009126493.1
2125,Cluster-34796.1,Cv111,CDY07813.1
2126,Cluster-15354.66075,Cv111,CDY42576.1
2127,Cluster-15354.83707,Cv111,XM_009144291.1
2128,Cluster-15354.40116,Cv111,XP_009106875.1
2129,Cluster-15354.5352,Cv111,XM_009145127.1
2130,Cluster-15354.115863,Cv111,XP_009103314.1
2131,Cluster-15354.39559,Cv111,CDX74694.1
2132,Cluster-15354.81289,Cv111,XM_013811724.1
2133,Cluster-15354.121555,Cv111,XM_013839428.1
2134,Cluster-15354.77820,Cv111,XM_013817714.1
2135,Cluster-15354.145019,Cv111,XP_006414044.1
2136,Cluster-15354.81126,Cv111,XP_009151073.1
2137,Cluster-15354.140809,Cv111,XP_009147607.1
2138,Cluster-15354.103410,Cv111,XP_009149842.1
2139,Cluster-15354.98785,Cv111,CDY13533.1
2140,Cluster-15354.122556,Cv111,XP_009142212.1
2141,Cluster-15354.23461,Cv111,XM_013892523.1
2142,Cluster-15354.40659,Cv111,XP_009140324.1
2143,Cluster-15354.113799,Cv111,XM_006418311.1
2144,Cluster-15354.53221,Cv111,XM_013855525.1
2145,Cluster-15354.84044,Cv111,XM_013758042.1
2146,Cluster-15354.65618,Cv111,XP_009102917.1
2147,Cluster-15354.70536,Cv111,XM_013871826.1
2148,Cluster-15354.94429,Cv111,XP_009102464.1
2149,Cluster-15354.58338,Cv111,XM_013811861.1
2150,Cluster-15354.110289,Cv111,CDY43806.1
2151,Cluster-15354.96213,Cv111,ACC91252.1
2152,Cluster-15354.82386,Cv111,XP_012490852.1
2153,Cluster-15354.110310,Cv111,XP_009106271.1
2154,Cluster-15354.35681,Cv111,XM_009113771.1
2155,Cluster-15354.26417,Cv111,XP_009134329.1
2156,Cluster-15354.81376,Cv111,XP_010426910.1
2157,Cluster-15354.62603,Cv111,AFQ91933.1
2158,Cluster-15354.141788,Cv111,AK368423.1
2159,Cluster-15354.78460,Cv111,CDY38136.1
2160,Cluster-15354.68052,Cv111,XP_009137694.1
2161,Cluster-15354.108502,Cv111,XP_009151809.1
2162,Cluster-15354.108825,Cv111,XP_009140586.1
2163,Cluster-15354.106180,Cv111,XM_013873451.1
2164,Cluster-15354.101701,Cv111,CDY52758.1
2165,Cluster-15354.58605,Cv111,XP_009134016.1
2166,Cluster-15354.139859,Cv111,CDY30487.1
2167,Cluster-15354.122408,Cv111,XP_010554303.1
2168,Cluster-15354.107632,Cv111,CDY14759.1
2169,Cluster-15354.104576,Cv111,CDY22325.1
2170,Cluster-15354.82018,Cv111,CDY36387.1
2171,Cluster-15354.77257,Cv111,XP_009149470.1
2172,Cluster-15354.97050,Cv111,XM_013732660.1
2173,Cluster-15354.86089,Cv111,XM_013811780.1
2174,Cluster-15354.118953,Cv111,CDY32789.1
2175,Cluster-15354.110448,Cv111,XP_009150224.1
2176,Cluster-38132.1,Cv111,-
2177,Cluster-15354.81845,Cv111,XP_002884579.1
2178,Cluster-15354.78457,Cv111,XP_009126087.1
2179,Cluster-15354.34379,Cv111,CDY37201.1
2180,Cluster-15354.27157,Cv111,XP_009121235.1
2181,Cluster-15354.44952,Cv111,CDX75746.1
2182,Cluster-52544.1,Cv111,KJB22185.1
2183,Cluster-15354.18706,Cv111,XP_008608886.1
2184,Cluster-15354.73279,Cv111,XM_009108025.1
2185,Cluster-15354.84107,Cv111,XP_006407728.1
2186,Cluster-15354.85451,Cv111,NP_001288919.1
2187,Cluster-15354.127491,Cv111,AAP37970.1
2188,Cluster-15354.78600,Cv111,CDX70591.1
2189,Cluster-15354.118458,Cv111,XP_006406519.1
2190,Cluster-15354.76410,Cv111,XP_009119218.1
2191,Cluster-15354.90524,Cv111,XP_009133749.1
2192,Cluster-15354.95732,Cv111,XP_010535454.1
2193,Cluster-15354.107579,Cv111,CDX93756.1
2194,Cluster-15354.22182,Cv111,XP_009120610.1
2195,Cluster-15354.72156,Cv111,CDY38274.1
2196,Cluster-15354.116103,Cv111,XM_009107139.1
2197,Cluster-15354.145835,Cv111,ADI58543.1
2198,Cluster-15354.57921,Cv111,CDX92385.1
2199,Cluster-15354.69739,Cv111,P49310.1
2200,Cluster-15354.77689,Cv111,XP_010520211.1
2201,Cluster-15354.35779,Cv111,AC189373.2
2202,Cluster-15354.93133,Cv111,XP_006412477.1
2203,Cluster-15354.67361,Cv111,CDY52660.1
2204,Cluster-15354.122094,Cv111,XM_013753389.1
2205,Cluster-15354.97748,Cv111,CDY34109.1
2206,Cluster-15354.52971,Cv111,XP_009101337.1
2207,Cluster-15354.93114,Cv111,XP_009126053.1
2208,Cluster-15354.48325,Cv111,XM_009153803.1
2209,Cluster-15354.77034,Cv111,XP_009134793.1
2210,Cluster-15354.99009,Cv111,XP_009119673.1
2211,Cluster-15354.94777,Cv111,XP_009141999.1
2212,Cluster-15354.42274,Cv111,XP_009143266.1
2213,Cluster-15354.93920,Cv111,XP_009121493.1
2214,Cluster-15354.79044,Cv111,CDY52661.1
2215,Cluster-15354.13919,Cv111,CDX79726.1
2216,Cluster-15354.112417,Cv111,CDY16582.1
2217,Cluster-15354.53396,Cv111,XP_009126132.1
2218,Cluster-15354.97600,Cv111,XP_009143828.1
2219,Cluster-15354.138781,Cv111,XP_006417337.1
2220,Cluster-15354.37264,Cv111,XM_009145427.1
2221,Cluster-15354.40127,Cv111,XP_009126651.1
2222,Cluster-15354.83139,Cv111,CDY09570.1
2223,Cluster-15354.47143,Cv111,CDY58326.1
2224,Cluster-15354.131917,Cv111,XM_009109278.1
2225,Cluster-15354.80589,Cv111,XP_009104223.1
2226,Cluster-15354.125199,Cv111,CDY29157.1
2227,Cluster-15354.38801,Cv111,CDY65561.1
2228,Cluster-15354.54093,Cv111,XP_009123446.1
2229,Cluster-15354.89643,Cv111,CDX83541.1
2230,Cluster-15354.78691,Cv111,CDY11432.1
2231,Cluster-15354.70591,Cv111,XP_006403872.1
2232,Cluster-15354.67798,Cv111,XM_013815728.1
2233,Cluster-15354.81744,Cv111,CDY36387.1
2234,Cluster-15354.53716,Cv111,XM_009140837.1
2235,Cluster-15354.94407,Cv111,XP_009146876.1
2236,Cluster-15354.52908,Cv111,XP_009143789.1
2237,Cluster-15354.73420,Cv111,XP_009112399.1
2238,Cluster-15354.47839,Cv111,XP_009150687.1
2239,Cluster-15354.44091,Cv111,CDX82534.1
2240,Cluster-15354.85346,Cv111,XP_009119523.1
2241,Cluster-15354.132954,Cv111,CDY22467.1
2242,Cluster-15354.122772,Cv111,XP_009135057.1
2243,Cluster-15354.67001,Cv111,XM_013746641.1
2244,Cluster-15354.98299,Cv111,XP_009150178.1
2245,Cluster-15354.133053,Cv111,XM_013784985.1
2246,Cluster-15354.84698,Cv111,CDY29519.1
2247,Cluster-15354.17031,Cv111,CDY26835.1
2248,Cluster-15354.79042,Cv111,XP_009122774.1
2249,Cluster-15354.63552,Cv111,XP_009142594.1
2250,Cluster-15354.29098,Cv111,XP_009113900.1
2251,Cluster-15354.125610,Cv111,XM_013798963.1
2252,Cluster-15354.124905,Cv111,KFK39105.1
2253,Cluster-15354.8256,Cv111,CDX83669.1
2254,Cluster-15354.134070,Cv111,CDY25025.1
2255,Cluster-15354.78556,Cv111,CDY34109.1
2256,Cluster-15354.104637,Cv111,CDX71302.1
2257,Cluster-15354.97009,Cv111,CDX89682.1
2258,Cluster-15354.65741,Cv111,XP_009136631.1
2259,Cluster-15354.3538,Cv111,CDX74687.1
2260,Cluster-15354.9361,Cv111,CDY17234.1
2261,Cluster-15354.89016,Cv111,XP_009133135.1
2262,Cluster-15354.85002,Cv111,XP_006402691.1
2263,Cluster-15354.135850,Cv111,XP_010426065.1
2264,Cluster-15354.123921,Cv111,AC183493.1
2265,Cluster-15354.90611,Cv111,XP_009123448.1
2266,Cluster-15354.103554,Cv111,XP_009111270.1
2267,Cluster-15354.149182,Cv111,XM_009122946.1
2268,Cluster-15354.130947,Cv111,CDY65585.1
2269,Cluster-15354.46192,Cv111,CDY45290.1
2270,Cluster-15354.98865,Cv111,XP_009132956.1
2271,Cluster-15354.89267,Cv111,XM_013793141.1
2272,Cluster-15354.102167,Cv111,XP_009113504.1
2273,Cluster-15354.123373,Cv111,XP_009122280.1
2274,Cluster-36296.0,Cv111,XP_009144649.1
2275,Cluster-15354.82017,Cv111,XP_009140045.1
2276,Cluster-15354.50267,Cv111,XP_009116771.1
2277,Cluster-30697.0,Cv111,XP_009111209.1
2278,Cluster-47679.0,Cv111,XP_009112351.1
2279,Cluster-15354.53389,Cv111,CDX82844.1
2280,Cluster-15354.108760,Cv111,CDY55371.1
2281,Cluster-15354.9337,Cv111,XM_013800390.1
2282,Cluster-15354.86346,Cv111,XM_013740154.1
2283,Cluster-15354.27783,Cv111,XP_006306912.1
2284,Cluster-15354.104448,Cv111,XP_009122695.1
2285,Cluster-15354.82487,Cv111,-
2286,Cluster-52924.0,Cv111,XP_009104243.1
2287,Cluster-15354.99541,Cv111,XP_009138726.1
2288,Cluster-15354.44208,Cv111,CDX72312.1
2289,Cluster-15354.94876,Cv111,XP_009102430.1
2290,Cluster-15354.123827,Cv111,XP_009117552.1
2291,Cluster-15354.47264,Cv111,XP_009120335.1
2292,Cluster-15354.70175,Cv111,CDY58466.1
2293,Cluster-15354.82309,Cv111,XM_013839215.1
2294,Cluster-15354.150737,Cv111,CDY32458.1
2295,Cluster-15354.81620,Cv111,XM_009115820.1
2296,Cluster-15354.51990,Cv111,XM_013859670.1
2297,Cluster-15354.68698,Cv111,XP_009105033.1
2298,Cluster-15354.63711,Cv111,XP_009143152.1
2299,Cluster-15354.102448,Cv111,XM_009121052.1
2300,Cluster-15354.66937,Cv111,XM_009126746.1
2301,Cluster-15354.101235,Cv111,XP_009121060.1
2302,Cluster-15354.106940,Cv111,XP_009124613.1
2303,Cluster-15354.99743,Cv111,XP_009135376.1
2304,Cluster-15354.53051,Cv111,XP_009115418.1
2305,Cluster-15354.129010,Cv111,XP_006394447.1
2306,Cluster-15354.35172,Cv111,XM_013876507.1
2307,Cluster-15354.78038,Cv111,XP_006406000.1
2308,Cluster-15354.76367,Cv111,XP_006416690.1
2309,Cluster-15354.112972,Cv111,XP_009134697.1
2310,Cluster-15354.94506,Cv111,XP_006408564.1
2311,Cluster-25629.0,Cv111,BAJ96087.1
2312,Cluster-15354.89199,Cv111,XP_009104604.1
2313,Cluster-15354.37055,Cv111,XP_009134400.1
2314,Cluster-15354.82317,Cv111,CDY52758.1
2315,Cluster-15354.82105,Cv111,CDY20474.1
2316,Cluster-15354.110546,Cv111,XP_009113434.1
2317,Cluster-15354.131694,Cv111,XP_009128451.1
2318,Cluster-15354.125820,Cv111,XP_009104437.1
2319,Cluster-15354.81426,Cv111,BAA11391.1
2320,Cluster-15354.105156,Cv111,XP_009151211.1
2321,Cluster-15354.119044,Cv111,XM_009114839.1
2322,Cluster-15354.126482,Cv111,XP_009109579.1
2323,Cluster-15354.16972,Cv111,-
2324,Cluster-15354.98322,Cv111,CDY34296.1
2325,Cluster-15354.25622,Cv111,CDY21503.1
2326,Cluster-15354.61103,Cv111,XM_013834675.1
2327,Cluster-15354.94750,Cv111,XM_009137650.1
2328,Cluster-15354.145363,Cv111,XP_006390440.1
2329,Cluster-15354.104735,Cv111,XM_009113387.1
2330,Cluster-15354.55216,Cv111,CDX88342.1
2331,Cluster-15354.72361,Cv111,XP_009151107.1
2332,Cluster-15354.112617,Cv111,CDX91135.1
2333,Cluster-15354.111356,Cv111,CDX92922.1
2334,Cluster-15354.79045,Cv111,XP_009102555.1
2335,Cluster-15354.69128,Cv111,XP_002878446.1
2336,Cluster-15354.78815,Cv111,CDY00327.1
2337,Cluster-15354.112971,Cv111,CDY44250.1
2338,Cluster-15354.98889,Cv111,XP_009148744.1
2339,Cluster-15354.71591,Cv111,XP_009109156.1
2340,Cluster-15354.38155,Cv111,XM_013781888.1
2341,Cluster-41598.1,Cv111,CDX98525.1
2342,Cluster-24533.1,Cv111,XP_009143619.1
2343,Cluster-15354.69209,Cv111,XP_009102251.1
2344,Cluster-15354.82331,Cv111,XP_009103333.1
2345,Cluster-15354.81630,Cv111,CDX78066.1
2346,Cluster-15354.43459,Cv111,XP_009137004.1
2347,Cluster-15354.104173,Cv111,CDY46219.1
2348,Cluster-15354.105544,Cv111,CDX75120.1
2349,Cluster-15354.65488,Cv111,CDY13168.1
2350,Cluster-15354.74237,Cv111,XM_009152963.1
2351,Cluster-15354.89309,Cv111,XP_009122439.1
2352,Cluster-15354.84882,Cv111,CDX75914.1
2353,Cluster-15354.90127,Cv111,CDX72634.1
2354,Cluster-15354.3746,Cv111,NM_000090.3
2355,Cluster-15354.116513,Cv111,XP_009125199.1
2356,Cluster-15354.113789,Cv111,XM_009112957.1
2357,Cluster-15354.60731,Cv111,XP_009146399.1
2358,Cluster-15354.71593,Cv111,XP_010533007.1
2359,Cluster-15354.75669,Cv111,CDX73510.1
2360,Cluster-15354.50433,Cv111,CDY33730.1
2361,Cluster-15354.114356,Cv111,CDY48185.1
2362,Cluster-15354.26829,Cv111,CDY32898.1
2363,Cluster-15354.124691,Cv111,CDY09021.1
2364,Cluster-15354.22747,Cv111,XM_013830613.1
2365,Cluster-15354.127769,Cv111,CDX89846.1
2366,Cluster-15354.69378,Cv111,CDX80101.1
2367,Cluster-15354.130580,Cv111,XM_013837394.1
2368,Cluster-15354.89697,Cv111,XP_010503296.1
2369,Cluster-15354.36513,Cv111,XP_009146876.1
2370,Cluster-15354.90508,Cv111,CDY14980.1
2371,Cluster-15354.131914,Cv111,XM_013827644.1
2372,Cluster-15354.86585,Cv111,XP_009137369.1
2373,Cluster-33965.1,Cv111,XM_009130637.1
2374,Cluster-15354.99409,Cv111,CDY37885.1
2375,Cluster-15354.129570,Cv111,XP_009115117.1
2376,Cluster-15354.31377,Cv111,XR_630882.1
2377,Cluster-15354.104855,Cv111,XM_013766464.1
2378,Cluster-15354.89263,Cv111,CDX93907.1
2379,Cluster-15354.82311,Cv111,XP_009141639.1
2380,Cluster-15354.97601,Cv111,XP_009132955.1
2381,Cluster-15354.81516,Cv111,AC189248.2
2382,Cluster-15354.81435,Cv111,XP_006418433.1
2383,Cluster-15354.39963,Cv111,XP_009137701.1
2384,Cluster-15354.49506,Cv111,XM_013856914.1
2385,Cluster-15354.6928,Cv111,CDY21655.1
2386,Cluster-15354.57958,Cv111,XP_009149680.1
2387,Cluster-15354.85632,Cv111,XP_009113389.1
2388,Cluster-15354.7165,Cv111,XM_013776633.1
2389,Cluster-15354.91364,Cv111,XM_009137650.1
2390,Cluster-15354.47145,Cv111,XP_009102154.1
2391,Cluster-15354.27892,Cv111,CDY20466.1
2392,Cluster-15354.122843,Cv111,CDX68718.1
2393,Cluster-15354.83142,Cv111,XM_009116888.1
2394,Cluster-15354.105606,Cv111,XP_009107984.1
2395,Cluster-6811.0,Cv111,-
2396,Cluster-15354.71198,Cv111,XR_001276625.1
2397,Cluster-15354.46589,Cv111,XP_009146457.1
2398,Cluster-15354.48901,Cv111,CDX90856.1
2399,Cluster-15354.61100,Cv111,NP_001288866.1
2400,Cluster-15354.99740,Cv111,XP_009116991.1
2401,Cluster-15354.84092,Cv111,CDY47132.1
2402,Cluster-44147.0,Cv111,CR936842.21
2403,Cluster-15354.104242,Cv111,CDY36929.1
2404,Cluster-15354.113797,Cv111,XM_013810897.1
2405,Cluster-15354.50842,Cv111,XM_013881042.1
2406,Cluster-15354.64803,Cv111,XM_009139905.1
2407,Cluster-15354.45244,Cv111,CDY50688.1
2408,Cluster-15354.75151,Cv111,XM_013880412.1
2409,Cluster-15354.45591,Cv111,XM_013735995.1
2410,Cluster-15354.101070,Cv111,XM_013889304.1
2411,Cluster-15354.121490,Cv111,XP_009109546.1
2412,Cluster-15354.77617,Cv111,U21745.1
2413,Cluster-15354.8530,Cv111,CDY63877.1
2414,Cluster-15354.134350,Cv111,CDY39327.1
2415,Cluster-15354.43078,Cv111,CDY19716.1
2416,Cluster-15354.77501,Cv111,XM_009151678.1
2417,Cluster-15354.102272,Cv111,CDX88107.1
2418,Cluster-15354.93116,Cv111,XP_009126053.1
2419,Cluster-15354.66312,Cv111,XP_002865412.1
2420,Cluster-15354.95530,Cv111,XM_013790835.1
2421,Cluster-15354.97611,Cv111,CDY27934.1
2422,Cluster-15354.92869,Cv111,XP_010469257.1
2423,Cluster-15354.133526,Cv111,XP_009138838.1
2424,Cluster-15354.82402,Cv111,XP_002876924.1
2425,Cluster-15354.87075,Cv111,XP_006408818.1
2426,Cluster-15354.78560,Cv111,ACQ90305.1
2427,Cluster-15354.91784,Cv111,XP_006402658.1
2428,Cluster-15354.104197,Cv111,CDX95609.1
2429,Cluster-42367.3,Cv111,CDY19858.1
2430,Cluster-15354.5770,Cv111,CDY28885.1
2431,Cluster-15354.97008,Cv111,CDY02275.1
2432,Cluster-15354.102368,Cv111,CDX69825.1
2433,Cluster-15354.44819,Cv111,CDX93153.1
2434,Cluster-15354.71125,Cv111,CDY15726.1
2435,Cluster-15354.13469,Cv111,XM_009136434.1
2436,Cluster-15354.57763,Cv111,AIO11835.1
2437,Cluster-15354.103977,Cv111,XP_009149258.1
2438,Cluster-15354.143144,Cv111,CDX96039.1
2439,Cluster-15354.107837,Cv111,XP_009149525.1
2440,Cluster-15354.65790,Cv111,CDX95049.1
2441,Cluster-15354.43009,Cv111,XM_013763062.1
2442,Cluster-15354.43631,Cv111,XP_006417539.1
2443,Cluster-15354.74477,Cv111,CDY36387.1
2444,Cluster-15354.70979,Cv111,P49311.1
2445,Cluster-15354.88442,Cv111,CDY18654.1
2446,Cluster-15354.103892,Cv111,XP_009113532.1
2447,Cluster-15354.127358,Cv111,XP_009115003.1
2448,Cluster-15354.109773,Cv111,CDY12521.1
2449,Cluster-15354.99108,Cv111,NP_195869.1
2450,Cluster-15354.84801,Cv111,XP_010558953.1
2451,Cluster-15354.75840,Cv111,XP_009121084.1
2452,Cluster-15354.55579,Cv111,XP_009119818.1
2453,Cluster-15354.84877,Cv111,AAB03108.1
2454,Cluster-15354.76691,Cv111,XP_009120876.1
2455,Cluster-15354.42735,Cv111,XP_009108788.1
2456,Cluster-3827.0,Cv111,XP_009530842.1
2457,Cluster-15354.69674,Cv111,XP_009120582.1
2458,Cluster-15354.157,Cv111,XP_009103656.1
2459,Cluster-43127.0,Cv111,CP014768.1
2460,Cluster-15354.130808,Cv111,CDX69950.1
2461,Cluster-15354.126604,Cv111,CDY14496.1
2462,Cluster-15354.112973,Cv111,XP_009622574.1
2463,Cluster-15354.135436,Cv111,XP_009149695.1
2464,Cluster-15354.128549,Cv111,XR_001265270.1
2465,Cluster-15354.70532,Cv111,XM_013808667.1
2466,Cluster-15354.82185,Cv111,XP_009143574.1
2467,Cluster-15354.46581,Cv111,XM_013755973.1
2468,Cluster-15354.101243,Cv111,XM_009149764.1
2469,Cluster-15354.83961,Cv111,CDX85584.1
2470,Cluster-15354.97121,Cv111,XP_009141248.1
2471,Cluster-15354.88332,Cv111,XP_009145052.1
2472,Cluster-15354.80892,Cv111,XP_009126493.1
2473,Cluster-15354.28217,Cv111,XM_013875621.1
2474,Cluster-15354.128774,Cv111,XP_009149628.1
2475,Cluster-15354.78088,Cv111,XM_013856509.1
2476,Cluster-15354.78607,Cv111,CDY72301.1
2477,Cluster-15354.51414,Cv111,XM_013879918.1
2478,Cluster-15354.148169,Cv111,CDX93773.1
2479,Cluster-15354.125545,Cv111,XM_013743380.1
2480,Cluster-15354.77602,Cv111,XM_013765771.1
2481,Cluster-15354.99774,Cv111,CDX78620.1
2482,Cluster-15354.83515,Cv111,CDY29519.1
2483,Cluster-15354.87516,Cv111,XP_009140327.1
2484,Cluster-15354.100306,Cv111,XP_009104336.1
2485,Cluster-15354.87776,Cv111,XM_013883562.1
2486,Cluster-15354.150132,Cv111,XM_009131105.1
2487,Cluster-15354.68163,Cv111,CDY48845.1
2488,Cluster-15354.89303,Cv111,CDY44763.1
2489,Cluster-15354.81935,Cv111,XP_009129856.1
2490,Cluster-15354.69352,Cv111,XP_009140519.1
2491,Cluster-15354.108597,Cv111,XM_009142250.1
2492,Cluster-15354.95944,Cv111,XM_013811718.1
2493,Cluster-15354.19919,Cv111,XP_009117180.1
2494,Cluster-15354.10988,Cv111,CDY49200.1
2495,Cluster-15354.125069,Cv111,KFK27752.1
2496,Cluster-15354.49088,Cv111,CDX95757.1
2497,Cluster-15354.89271,Cv111,XM_009106251.1
2498,Cluster-15354.32438,Cv111,XP_009121235.1
2499,Cluster-15354.125250,Cv111,CDX69820.1
2500,Cluster-15354.147333,Cv111,XP_009151366.1
2501,Cluster-15354.127794,Cv111,-
2502,Cluster-15354.82831,Cv111,XP_009133812.1
2503,Cluster-15354.73060,Cv111,CDY23637.1
2504,Cluster-15354.75536,Cv111,XP_009118327.1
2505,Cluster-15354.74664,Cv111,CDX75641.1
2506,Cluster-15354.58076,Cv111,XP_009136319.1
2507,Cluster-15354.89394,Cv111,XM_009117142.1
2508,Cluster-15354.135245,Cv111,XP_009145949.1
2509,Cluster-15354.95038,Cv111,CDY21503.1
2510,Cluster-15354.47671,Cv111,XP_009149661.1
2511,Cluster-15354.73368,Cv111,XM_009143290.1
2512,Cluster-15354.78964,Cv111,CDY16831.1
2513,Cluster-15354.76674,Cv111,XP_009115390.1
2514,Cluster-15354.114646,Cv111,CDY36143.1
2515,Cluster-15354.72256,Cv111,XP_009143965.1
2516,Cluster-15354.101504,Cv111,XP_009135275.1
2517,Cluster-15354.16868,Cv111,CDX71486.1
2518,Cluster-15354.76182,Cv111,CDY05135.1
2519,Cluster-15354.144246,Cv111,NP_001288831.1
2520,Cluster-15354.537,Cv111,XP_009108979.1
2521,Cluster-15354.68517,Cv111,CDY36772.1
2522,Cluster-15354.107839,Cv111,ADJ96373.1
2523,Cluster-15354.58736,Cv111,XP_010416082.1
2524,Cluster-15354.58458,Cv111,CDY05315.1
2525,Cluster-15354.112478,Cv111,XP_009150243.1
2526,Cluster-15354.81290,Cv111,XP_006295105.1
2527,Cluster-15354.70938,Cv111,XM_013765599.1
2528,Cluster-15354.61105,Cv111,NP_001288866.1
2529,Cluster-15354.110878,Cv111,XP_010536812.1
2530,Cluster-15354.90608,Cv111,XP_009111104.1
2531,Cluster-15354.83631,Cv111,XM_009103296.1
2532,Cluster-15354.89196,Cv111,AC232578.1
2533,Cluster-15354.28512,Cv111,XP_009124275.1
2534,Cluster-15354.82310,Cv111,XP_009133135.1
2535,Cluster-15354.85093,Cv111,XP_009119329.1
2536,Cluster-15354.141251,Cv111,XP_009130492.1
2537,Cluster-15354.144854,Cv111,XM_013846026.1
2538,Cluster-24662.0,Cv111,AC232504.1
2539,Cluster-21582.4,Cv111,XP_009106134.1
2540,Cluster-39042.0,Cv111,-
2541,Cluster-27799.0,Cv111,CP011061.1
2542,Cluster-15354.90112,Cv111,CDY35983.1
2543,Cluster-15354.9015,Cv111,XP_009151659.1
2544,Cluster-15354.111733,Cv111,XM_009107926.1
2545,Cluster-15354.145487,Cv111,XP_009118320.1
2546,Cluster-15354.99749,Cv111,CDY35422.1
2547,Cluster-15354.85222,Cv111,CDX80763.1
2548,Cluster-15354.85937,Cv111,XM_013816465.1
2549,Cluster-51475.0,Cv111,CDX82263.1
2550,Cluster-15354.134151,Cv111,CDY69569.1
2551,Cluster-15354.97608,Cv111,XP_009143828.1
2552,Cluster-15354.37266,Cv111,XM_009145427.1
2553,Cluster-15354.38429,Cv111,XP_009114415.1
2554,Cluster-15354.82687,Cv111,XP_009109892.1
2555,Cluster-42367.2,Cv111,CDY19858.1
2556,Cluster-15354.27290,Cv111,CDX74555.1
2557,Cluster-15354.121596,Cv111,XM_013874515.1
2558,Cluster-15354.110731,Cv111,CDY68923.1
2559,Cluster-15354.77330,Cv111,-
2560,Cluster-15354.41405,Cv111,XP_009147149.1
2561,Cluster-15354.143060,Cv111,XM_013881572.1
2562,Cluster-15354.128655,Cv111,CDY14424.1
2563,Cluster-15354.77817,Cv111,CDY50531.1
2564,Cluster-15354.145366,Cv111,XP_009104769.1
2565,Cluster-15354.25573,Cv111,CDX93395.1
2566,Cluster-15354.30776,Cv111,XP_006399105.1
2567,Cluster-15354.94802,Cv111,CDY66858.1
2568,Cluster-15354.74503,Cv111,XP_009142212.1
2569,Cluster-15354.74004,Cv111,CDY11251.1
2570,Cluster-15354.106044,Cv111,CDY49781.1
2571,Cluster-15354.92943,Cv111,XP_009144894.1
2572,Cluster-15354.129408,Cv111,XP_009125052.1
2573,Cluster-15354.83029,Cv111,ACD13218.1
